gene_symbol	query_name	mpi
vBxA	GTGF	-0.01272144418319437
ikBP	GTGF	-2.056984985768772
MGdy	GTGF	0.19431904872172284
HPbz	GTGF	0.13709981491953646
Euun	GTGF	2.093581099521224
RGyC	GTGF	2.8127013377048358
tjTq	GTGF	-2.8714091456255777
suFQ	GTGF	2.5505057905640807
NH5j	GTGF	4.28840133383856
1SrW	GTGF	4.282172068303797
vHIu	GTGF	0.6021758953426415
SpQv	GTGF	0.6898854854023462
9C86	GTGF	1.45818414720857
cIkA	GTGF	-3.0637223321091986
y1Ct	GTGF	-0.6903801452964057
5URg	GTGF	-1.6789432171621148
02fD	GTGF	-3.8600341707508665
roA4	GTGF	-0.2349130700154127
bUhm	GTGF	0.15583638071170486
Kb5V	GTGF	-6.348352988212872
UcgU	GTGF	-0.7821010184554196
1eIZ	GTGF	0.6354434402978029
ho5m	GTGF	4.4431890976448765
pTbc	GTGF	2.043792958167996
003j	GTGF	2.044551864667975
zeOI	GTGF	-1.8806928105777319
WG3x	GTGF	-2.03398019357586
9WGi	GTGF	-0.1415505515016914
cmF8	GTGF	-1.8080076432387826
rqri	GTGF	-0.352647995622933
TNT4	GTGF	-1.6692300411682077
Tofr	GTGF	-2.693399440772532
5arJ	GTGF	-1.1767050007471995
BDTj	GTGF	-0.12269696730123834
p1My	GTGF	-1.2610041583949636
SmcG	GTGF	-0.969680485432912
jJ2J	GTGF	-1.5602033912982738
PRY4	GTGF	-1.5767729890273054
KMTI	GTGF	-0.40451936147578793
MBhj	GTGF	0.7541868505505003
6J6k	GTGF	-0.04940606527629264
dwaa	GTGF	0.9016362916129387
KWQg	GTGF	-0.20559387083487163
TD4b	GTGF	-0.2525601728094849
PgSt	GTGF	0.5283870835616589
vqIu	GTGF	1.2398460591568998
ng3t	GTGF	0.39396318656061347
h99C	GTGF	-0.10113393020326196
rrYb	GTGF	5.439741699364434
aGmd	GTGF	1.917151149294949
bgF6	GTGF	0.43159707229838545
f0Pt	GTGF	-3.004406339609047
wjQm	GtZC	0.6570703555866783
rmzQ	GtZC	1.418117205583238
x8rj	GtZC	0.32305994983562003
JgMH	GtZC	0.9556018301868431
5iRk	GtZC	-0.23291209586807754
PExd	GtZC	-0.2790797927055219
j7Vg	GtZC	-0.4722284099202909
q4gE	GtZC	-2.7038675744563188
McUH	GtZC	0.42894150053621855
vBxA	GtZC	0.18506784755529554
ikBP	GtZC	0.6301467180772363
MGdy	GtZC	0.055718680898120536
HPbz	GtZC	0.3502705978259783
Euun	GtZC	2.3247873909865877
RGyC	GtZC	1.5272683634025828
tjTq	GtZC	0.9672874048557668
suFQ	GtZC	-2.244796499242573
NH5j	GtZC	0.10277243974225807
1SrW	GtZC	2.0780943330055464
vHIu	GtZC	1.1034570503534866
SpQv	GtZC	1.8008344023358884
9C86	GtZC	2.2061366608702073
cIkA	GtZC	0.7654995239769243
y1Ct	GtZC	0.07724598555432782
5URg	GtZC	-1.2412388097213405
02fD	GtZC	1.2018268926057314
roA4	GtZC	-2.5842987064841454
bUhm	GtZC	-0.3217821162804799
Kb5V	GtZC	-0.5319462095067227
UcgU	GtZC	-1.4264206652445197
1eIZ	GtZC	0.49773065766976354
ho5m	GtZC	-0.6193663361866734
pTbc	GtZC	-1.9726119885479603
003j	GtZC	-2.6620331716741283
zeOI	GtZC	0.25637805805254243
WG3x	GtZC	0.24859850100081393
9WGi	GtZC	-0.7018855041397238
cmF8	GtZC	4.648951250713674
rqri	GtZC	-0.9936693816150249
TNT4	GtZC	3.155717430991045
Tofr	GtZC	3.8307376101370334
5arJ	GtZC	3.6838293941179576
BDTj	GtZC	4.139428436121032
p1My	GtZC	1.597203491661366
SmcG	GtZC	3.9123697651177425
jJ2J	GtZC	3.4275391670784177
PRY4	GtZC	0.08497365353396352
KMTI	GtZC	2.5192217780437405
MBhj	GtZC	2.8849974232575386
6J6k	GtZC	0.7527034932385517
dwaa	GtZC	0.0557808908946708
KWQg	GtZC	-1.77251048322786
TD4b	GtZC	-0.7888976333138362
PgSt	GtZC	-0.9650386454394188
vqIu	GtZC	-0.3405174211925831
ng3t	GtZC	-0.4247672740328888
h99C	GtZC	-0.6203091531257557
rrYb	GtZC	0.09678504491051856
aGmd	GtZC	2.9517477696281706
bgF6	GtZC	0.2827308280675015
f0Pt	GtZC	1.344352677171859
wjQm	H1Sl	-0.44464114257857024
rmzQ	H1Sl	0.14884856519540002
x8rj	H1Sl	11.273050203910671
JgMH	H1Sl	2.1446491513598813
5iRk	H1Sl	-0.44476596543158253
PExd	H1Sl	-0.2142238181024023
j7Vg	H1Sl	-0.16430928928932637
q4gE	H1Sl	-5.241761964560085
McUH	H1Sl	0.47986504866183416
vBxA	H1Sl	-1.1814722555198116
ikBP	H1Sl	NA
MGdy	H1Sl	-0.6884793758841736
HPbz	H1Sl	0.15102693854731877
Euun	H1Sl	-2.2581023198460177
RGyC	H1Sl	2.1985836453972545
tjTq	H1Sl	-1.5268676792977005
suFQ	H1Sl	1.4888880086694187
NH5j	H1Sl	-0.509258838312053
1SrW	H1Sl	3.3544318189172935
vHIu	H1Sl	7.034418606762754
SpQv	H1Sl	2.240018749050367
9C86	H1Sl	-0.08807849776684874
cIkA	H1Sl	NA
y1Ct	H1Sl	-0.746233510086632
5URg	H1Sl	-0.2447833350010815
02fD	H1Sl	-4.3250684790062435
roA4	H1Sl	-0.01443377161244116
bUhm	H1Sl	NA
Kb5V	H1Sl	-3.7438651311070075
UcgU	H1Sl	-4.811024830875546
1eIZ	H1Sl	-1.6178136322391572
ho5m	H1Sl	-2.7448846316454474
pTbc	H1Sl	-7.34060193252198
003j	H1Sl	-2.2068436256040513
zeOI	H1Sl	-0.39680217917264454
WG3x	H1Sl	5.889307251471328
9WGi	H1Sl	0.8868238811093374
cmF8	H1Sl	-3.9726105031949177
rqri	H1Sl	-2.4108551468869193
TNT4	H1Sl	-3.9020758416825783
Tofr	H1Sl	-5.150877964263817
5arJ	H1Sl	-2.5514764220340576
BDTj	H1Sl	-3.782712761189539
p1My	H1Sl	-6.752537187336703
SmcG	H1Sl	-5.3176657045971005
jJ2J	H1Sl	-5.266805508387652
PRY4	H1Sl	-4.42537194060173
KMTI	H1Sl	-5.394439917343876
MBhj	H1Sl	-5.083501606990942
6J6k	H1Sl	-5.463093070737716
dwaa	H1Sl	-6.836890529010705
KWQg	H1Sl	-0.7343640203117197
TD4b	H1Sl	-4.709387116264258
PgSt	H1Sl	-3.3395592033048427
vqIu	H1Sl	-0.7344059291480984
ng3t	H1Sl	2.3708205243514864
h99C	H1Sl	-1.8655778891263068
rrYb	H1Sl	-3.6989835090956857
aGmd	H1Sl	0.41435697057842397
bgF6	H1Sl	-0.030798463040206794
f0Pt	H1Sl	NA
wjQm	H7pL	-0.16659851370576206
rmzQ	H7pL	-1.2616808342187282
x8rj	H7pL	-1.9090826122825588
JgMH	H7pL	0.7330392171967085
5iRk	H7pL	-1.3644947397313982
PExd	H7pL	-0.23580067919381512
j7Vg	H7pL	-0.8892775350447952
q4gE	H7pL	4.7306071320228975
McUH	H7pL	0.41308624923938236
vBxA	H7pL	1.1095701694902589
ikBP	H7pL	3.9321364666810545
MGdy	H7pL	-0.568701185375577
HPbz	H7pL	0.8479154005247556
Euun	H7pL	2.768807900771116
RGyC	H7pL	-0.36433680478958425
tjTq	H7pL	1.7694276507713662
suFQ	H7pL	0.7506271372339224
NH5j	H7pL	0.12232066902026044
1SrW	H7pL	-0.7142132996450441
vHIu	H7pL	-2.7187979787109633
SpQv	H7pL	-0.842485327243624
9C86	H7pL	-0.06340324854189337
cIkA	H7pL	-0.10250648723776619
y1Ct	H7pL	-2.19254040866178
5URg	H7pL	-1.8545949097235697
02fD	H7pL	1.04048608854094
roA4	H7pL	1.4481863797049739
bUhm	H7pL	0.35916445918209405
Kb5V	H7pL	-0.9029782381228919
UcgU	H7pL	5.014291340124537
1eIZ	H7pL	-0.16752824968079552
ho5m	H7pL	1.1245832059521288
pTbc	H7pL	5.70694687934222
003j	H7pL	4.01620139922052
zeOI	H7pL	1.4785862972343693
WG3x	H7pL	-0.8010840773725921
9WGi	H7pL	1.8721615317511002
cmF8	H7pL	1.9234712724704626
rqri	H7pL	-1.7553447010219778
TNT4	H7pL	2.558674406283867
Tofr	H7pL	2.1800552222607155
5arJ	H7pL	2.5578621404696307
BDTj	H7pL	2.2582590935046007
p1My	H7pL	2.155724928220327
SmcG	H7pL	1.1389219406203681
jJ2J	H7pL	3.4615830600096382
PRY4	H7pL	-1.5297504797468098
KMTI	H7pL	2.8724761934449803
MBhj	H7pL	0.8917725652422506
6J6k	H7pL	6.081564714765137
dwaa	H7pL	3.689397282032989
KWQg	H7pL	1.6138377346854713
TD4b	H7pL	3.466345920671957
PgSt	H7pL	0.492576456405882
vqIu	H7pL	-2.021147699125102
ng3t	H7pL	-1.5943480726291648
h99C	H7pL	-0.1897353918937239
rrYb	H7pL	2.5217774644438364
aGmd	H7pL	0.9007414695950513
bgF6	H7pL	-0.5009538069020213
f0Pt	H7pL	0.2867058156950838
wjQm	IEC0	-0.90569039525196815
rmzQ	IEC0	0.3712927331911527
x8rj	IEC0	-3.9849726467022317
JgMH	IEC0	2.39535017653092
5iRk	IEC0	0.28826910624357915
PExd	IEC0	-2.228136128872858
j7Vg	IEC0	-0.3455846984791264
q4gE	IEC0	-2.019905719119278
McUH	IEC0	-3.4620971821312443
vBxA	IEC0	-0.2094687110964648
ikBP	IEC0	-5.898855597380351
MGdy	IEC0	-0.30577256572279105
HPbz	IEC0	1.3311456190128765
Euun	IEC0	-0.712368776993226
RGyC	IEC0	-1.7045478388356679
tjTq	IEC0	0.9198573416052918
suFQ	IEC0	2.1453153788702846
NH5j	IEC0	-0.5982180124373888
1SrW	IEC0	-2.950085751206134
vHIu	IEC0	2.3139787588769996
SpQv	IEC0	0.1356547432091394
9C86	IEC0	0.4652997008646327
cIkA	IEC0	-0.9323907875562065
y1Ct	IEC0	0.12069033908127194
5URg	IEC0	3.722234211773902
02fD	IEC0	-1.8400537220635396
roA4	IEC0	2.836441374667279
bUhm	IEC0	-1.2409620345738077
Kb5V	IEC0	-8.396825513921824
UcgU	IEC0	-3.204700595664197
1eIZ	IEC0	-0.5313587069152322
ho5m	IEC0	-2.356611040138724
pTbc	IEC0	-3.0706840086621074
003j	IEC0	-7.043873398300091
zeOI	IEC0	-2.080805550737371
WG3x	IEC0	5.480714700918394
9WGi	IEC0	-3.2401489015912674
cmF8	IEC0	-0.8296595968834658
rqri	IEC0	-1.4896971275703588
TNT4	IEC0	-2.31305369486959
Tofr	IEC0	-2.2753780987165086
5arJ	IEC0	-1.7914639706918973
BDTj	IEC0	0.10814227604414076
p1My	IEC0	-2.0158413253320275
SmcG	IEC0	-2.815845542368608
jJ2J	IEC0	-1.4947166906652625
PRY4	IEC0	-4.904952099366358
KMTI	IEC0	0.9373932380155781
MBhj	IEC0	-2.4288365753651884
6J6k	IEC0	0.2345562013215049
dwaa	IEC0	-4.178037543164662
KWQg	IEC0	-0.23573290005701558
TD4b	IEC0	-6.196194657994718
PgSt	IEC0	-5.492304023383627
vqIu	IEC0	0.5402780067475914
ng3t	IEC0	0.0316315310422691
h99C	IEC0	-49.349264698870506
rrYb	IEC0	-2.1784229884539013
aGmd	IEC0	-1.7210160098182554
bgF6	IEC0	0.7751099700992482
f0Pt	IEC0	-2.0036261961836024
wjQm	IFBZ	2.2468527112040872
rmzQ	IFBZ	-3.547365698227367
x8rj	IFBZ	-1.3613026728664166
JgMH	IFBZ	1.8660200338086534
5iRk	IFBZ	-0.3903439348363244
PExd	IFBZ	4.813546797297899
j7Vg	IFBZ	0.5485685733056248
q4gE	IFBZ	0.4323224616542249
McUH	IFBZ	0.2581676590889875
vBxA	IFBZ	0.9100620478473634
ikBP	IFBZ	-2.3736935926934426
MGdy	IFBZ	-2.4128996171202886
HPbz	IFBZ	-0.16968542302526532
Euun	IFBZ	0.847098288856004
RGyC	IFBZ	-0.6962608677198322
tjTq	IFBZ	2.813496185305631
suFQ	IFBZ	0.13081061125409946
NH5j	IFBZ	-2.2613345078423355
1SrW	IFBZ	-2.4238951345098245
vHIu	IFBZ	0.99140848691651
SpQv	IFBZ	-1.7243298839624321
9C86	IFBZ	-2.0520109594754725
cIkA	IFBZ	2.676322087635748
y1Ct	IFBZ	-0.907767383199833
5URg	IFBZ	2.863978325744365
02fD	IFBZ	1.491726800086633
roA4	IFBZ	2.4865550380979435
bUhm	IFBZ	-1.832301210843691
Kb5V	IFBZ	-0.49748987990634586
UcgU	IFBZ	1.6728466443866739
1eIZ	IFBZ	0.0724350243537378
ho5m	IFBZ	-3.5069340249349263
pTbc	IFBZ	-1.4681485507858558
003j	IFBZ	-4.394064228883993
zeOI	IFBZ	-0.4355204799005445
WG3x	IFBZ	3.272647417189118
9WGi	IFBZ	-1.265641113994331
cmF8	IFBZ	1.3779950412590711
rqri	IFBZ	-0.25014851315296593
TNT4	IFBZ	1.024910559277811
Tofr	IFBZ	1.593619029224129
5arJ	IFBZ	2.595069292182289
BDTj	IFBZ	1.753644299658253
p1My	IFBZ	2.00479224668153
SmcG	IFBZ	1.6457801258411056
jJ2J	IFBZ	0.1545064724608373
PRY4	IFBZ	-2.4796805618123483
KMTI	IFBZ	1.445928673822187
MBhj	IFBZ	0.017464639950848543
6J6k	IFBZ	-2.6768571209407077
dwaa	IFBZ	-2.476662385766783
KWQg	IFBZ	1.2273660647981681
TD4b	IFBZ	-1.8527040289271979
PgSt	IFBZ	-0.7033584383251541
vqIu	IFBZ	0.32927890025399476
ng3t	IFBZ	3.3861678883063746
h99C	IFBZ	0.26976087841696894
rrYb	IFBZ	-0.656184214947255
aGmd	IFBZ	-0.08459858599126412
bgF6	IFBZ	0.8715169807978959
f0Pt	IFBZ	1.0054516099822994
wjQm	iSl4	-0.04075880210843777
rmzQ	iSl4	-5.497465561779732
x8rj	iSl4	-2.767176610042287
JgMH	iSl4	2.987575879820299
5iRk	iSl4	-0.10833204985232445
PExd	iSl4	3.02609067783603
j7Vg	iSl4	0.22737978688377125
q4gE	iSl4	5.348338064662602
McUH	iSl4	0.5794468504326559
vBxA	iSl4	0.40135144300756503
ikBP	iSl4	1.537050699086059
MGdy	iSl4	-0.20557558254943367
HPbz	iSl4	-0.17372705790906676
Euun	iSl4	2.0926663160423074
RGyC	iSl4	-2.9092659228928484
tjTq	iSl4	-0.31226370143774906
suFQ	iSl4	-1.1131853867839288
NH5j	iSl4	-8.029483627304517
1SrW	iSl4	-6.986223567133263
vHIu	iSl4	-3.833525745616287
SpQv	iSl4	-0.41243112850453556
9C86	iSl4	-0.1603132330125386
cIkA	iSl4	-4.6222014207948074
y1Ct	iSl4	0.36822494703066205
5URg	iSl4	12.663887922631963
02fD	iSl4	5.773876799234732
roA4	iSl4	0.8131943402285028
bUhm	iSl4	0.017870747145548618
Kb5V	iSl4	-4.0652900695415255
UcgU	iSl4	3.4062301538771345
1eIZ	iSl4	0.10951583084154295
ho5m	iSl4	-4.39993621997081
pTbc	iSl4	3.264708700480455
003j	iSl4	4.8452707558347585
zeOI	iSl4	-1.2069218672125088
WG3x	iSl4	3.4791449988862406
9WGi	iSl4	-0.40575345083045483
cmF8	iSl4	-7.544940176798219
rqri	iSl4	-8.53360927675064
TNT4	iSl4	-7.133931795179445
Tofr	iSl4	-6.613622233617067
5arJ	iSl4	-7.3629208786587
BDTj	iSl4	-6.890070360397931
p1My	iSl4	-4.996344845030201
SmcG	iSl4	-6.230105067509445
jJ2J	iSl4	-4.330310167171988
PRY4	iSl4	-6.830078267704822
KMTI	iSl4	-4.894473856042552
MBhj	iSl4	-4.870150861567473
6J6k	iSl4	4.8397020992641595
dwaa	iSl4	-0.4854669671204302
KWQg	iSl4	2.5845988237934874
TD4b	iSl4	4.14450881551581
PgSt	iSl4	-4.493070024869495
vqIu	iSl4	-1.5010635148334963
ng3t	iSl4	-2.747545465077335
h99C	iSl4	-0.1692201362657085
rrYb	iSl4	-0.1913942406341937
aGmd	iSl4	-5.454133091030917
bgF6	iSl4	0.7184419798011256
f0Pt	iSl4	-4.06891079388955
wjQm	Iwra	3.255488002354823
rmzQ	Iwra	-3.5962150897693714
x8rj	Iwra	1.8691306203233071
JgMH	Iwra	-2.511884370512071
5iRk	Iwra	-0.32830088074207064
PExd	Iwra	-0.9307610177257196
j7Vg	Iwra	0.539213174546685
q4gE	Iwra	-0.9257051978161968
McUH	Iwra	0.3523229020812928
vBxA	Iwra	-0.48091389150726854
ikBP	Iwra	-0.4076516375144515
MGdy	Iwra	-0.31545645520919174
HPbz	Iwra	-0.05186460223543488
Euun	Iwra	1.5849706040458615
RGyC	Iwra	1.450552741538225
tjTq	Iwra	0.7887299608155691
suFQ	Iwra	-2.6950654262584495
NH5j	Iwra	0.46821042861396633
1SrW	Iwra	1.4810371467336008
vHIu	Iwra	1.1977065463684364
SpQv	Iwra	2.181597332052002
9C86	Iwra	1.8367599898021305
cIkA	Iwra	1.888763883224034
y1Ct	Iwra	-0.6826312191436528
5URg	Iwra	0.6251447679762393
02fD	Iwra	0.5164325624480854
roA4	Iwra	0.582979513965582
bUhm	Iwra	-0.5773177770205754
Kb5V	Iwra	2.896523403093888
UcgU	Iwra	0.16976575362567095
1eIZ	Iwra	-0.680278481841658
ho5m	Iwra	-2.607344924128116
pTbc	Iwra	0.46141232725330533
003j	Iwra	0.18120303324204726
zeOI	Iwra	1.8652646060141032
WG3x	Iwra	1.7518117644869582
9WGi	Iwra	1.8763714976157695
cmF8	Iwra	1.4628397437971294
rqri	Iwra	0.557884617048374
TNT4	Iwra	1.7496943499546702
Tofr	Iwra	1.2433526858186126
5arJ	Iwra	1.5084807869556596
BDTj	Iwra	1.3361632615706855
p1My	Iwra	1.3321504305027094
SmcG	Iwra	1.6309374240911267
jJ2J	Iwra	1.288026421084101
PRY4	Iwra	0.06491570781995357
KMTI	Iwra	1.4500896109937718
MBhj	Iwra	1.1916065345205495
6J6k	Iwra	0.8402141805808893
dwaa	Iwra	0.31310899699371003
KWQg	Iwra	-0.9399255216143111
TD4b	Iwra	1.2493246664763589
PgSt	Iwra	0.1994475278431732
vqIu	Iwra	-0.09740062930289943
ng3t	Iwra	0.4776099711088721
h99C	Iwra	0.7094554284889054
rrYb	Iwra	-0.1374292676609171
aGmd	Iwra	2.5650568819527435
bgF6	Iwra	1.0642975802297208
f0Pt	Iwra	1.6637064004496074
wjQm	IXMK	-1.5055513772113787
rmzQ	IXMK	-0.1505016635452148
x8rj	IXMK	0.7927934065136372
JgMH	IXMK	-0.33303239627034653
5iRk	IXMK	-11.696637860618372
PExd	IXMK	0.1199088429544674
j7Vg	IXMK	0.26663965469015566
q4gE	IXMK	-2.307394918483991
McUH	IXMK	-2.443382073101742
vBxA	IXMK	-2.45881272501332
ikBP	IXMK	-0.5834775917722376
MGdy	IXMK	-0.13324616946392207
HPbz	IXMK	NA
Euun	IXMK	0.43016072279264084
RGyC	IXMK	1.2288659986813213
tjTq	IXMK	0.9544259827030431
suFQ	IXMK	2.386562179126962
NH5j	IXMK	2.5403897993117486
1SrW	IXMK	0.24162023674613295
vHIu	IXMK	0.4975967095240459
SpQv	IXMK	3.59916440211749
9C86	IXMK	1.5319841944400714
cIkA	IXMK	0.606054640823209
y1Ct	IXMK	-0.22807690455908555
5URg	IXMK	-0.0615425309135918
02fD	IXMK	-1.3821488180439232
roA4	IXMK	1.6316956390148998
bUhm	IXMK	-1.0939601567995896
Kb5V	IXMK	0.2298551537979072
UcgU	IXMK	-1.2017747312122518
1eIZ	IXMK	0.21860423234864634
ho5m	IXMK	0.870250561874948
pTbc	IXMK	-2.0132122197153373
003j	IXMK	-1.5130162405616392
zeOI	IXMK	2.227335488771673
WG3x	IXMK	3.9379619975130478
9WGi	IXMK	2.6053627423188694
cmF8	IXMK	-0.016613810368731614
rqri	IXMK	-2.201226367932764
TNT4	IXMK	1.592444919059497
Tofr	IXMK	0.1420590229471685
5arJ	IXMK	0.5016561783395024
BDTj	IXMK	0.1774249317742818
p1My	IXMK	0.4209226397529933
SmcG	IXMK	0.337894855394009
jJ2J	IXMK	0.5903266095184386
PRY4	IXMK	-1.389040879723264
KMTI	IXMK	-0.6650374244898967
MBhj	IXMK	-0.4325733882064956
6J6k	IXMK	-1.3129001780131349
dwaa	IXMK	-1.238246089823993
KWQg	IXMK	-3.3777859349265795
TD4b	IXMK	-0.8217380966954537
PgSt	IXMK	0.3516715245924339
vqIu	IXMK	1.50706076991559
ng3t	IXMK	2.2589116719887468
h99C	IXMK	0.6006311753509996
rrYb	IXMK	0.25594806864332453
aGmd	IXMK	1.048296397789798
bgF6	IXMK	-0.1637553526094197
f0Pt	IXMK	0.12348917885546049
wjQm	j8oi	1.5339838762039402
rmzQ	j8oi	1.79764899727839
x8rj	j8oi	3.770071601584724
JgMH	j8oi	-1.1782797974110495
5iRk	j8oi	0.7232446815881802
PExd	j8oi	2.357416066402947
j7Vg	j8oi	0.06448751588221167
q4gE	j8oi	-2.8135526567713116
McUH	j8oi	0.15672850578243186
vBxA	j8oi	0.3262233568243612
ikBP	j8oi	-1.9964100934532019
MGdy	j8oi	-0.23409939212819825
HPbz	j8oi	0.1916585156478198
Euun	j8oi	1.007173484073319
RGyC	j8oi	-1.5564717127056649
tjTq	j8oi	1.2965333160754162
suFQ	j8oi	-2.323128558900746
NH5j	j8oi	-3.4141796443648014
1SrW	j8oi	-1.6995852841073227
vHIu	j8oi	-1.1180272954906665
SpQv	j8oi	-0.028114487488544504
9C86	j8oi	0.40645528130832936
cIkA	j8oi	-1.6681080373779773
y1Ct	j8oi	-0.043258213272986616
5URg	j8oi	2.4344954912571106
02fD	j8oi	2.012548490569449
roA4	j8oi	-1.3212322911336167
bUhm	j8oi	-0.45846969407795135
Kb5V	j8oi	-0.9651019668296131
UcgU	j8oi	-3.0917736510490945
1eIZ	j8oi	0.8346163304626472
ho5m	j8oi	-4.091201296845557
pTbc	j8oi	-1.3756593797889949
003j	j8oi	-0.3354362545515762
zeOI	j8oi	0.6675486276464434
WG3x	j8oi	-0.5954138274903611
9WGi	j8oi	-2.0550754202365678
cmF8	j8oi	2.078934384446339
rqri	j8oi	2.963388926093332
TNT4	j8oi	2.9999988972730716
Tofr	j8oi	1.885493410230873
5arJ	j8oi	3.443806794355954
BDTj	j8oi	1.7818957110693323
p1My	j8oi	1.6450086484530908
SmcG	j8oi	2.559631126849979
jJ2J	j8oi	1.7361911655784197
PRY4	j8oi	1.060463794444864
KMTI	j8oi	1.56696048883191
MBhj	j8oi	-0.263943782913286
6J6k	j8oi	0.8922729844921917
dwaa	j8oi	0.18810432118495285
KWQg	j8oi	1.3525612040217883
TD4b	j8oi	0.23661050690066995
PgSt	j8oi	-1.930857692799841
vqIu	j8oi	0.9569518779359756
ng3t	j8oi	-0.9670554403754805
h99C	j8oi	-2.106730377796117
rrYb	j8oi	3.017279059080464
aGmd	j8oi	0.1822570511240475
bgF6	j8oi	-13.773713372983504
f0Pt	j8oi	-0.6153073461328459
wjQm	jg4X	-2.8472998601008044
rmzQ	jg4X	0.8135856506141188
x8rj	jg4X	-0.39769920748630067
JgMH	jg4X	4.174238722586513
5iRk	jg4X	-0.3476332843171994
PExd	jg4X	-2.0646003451021127
j7Vg	jg4X	-0.17032775217558618
q4gE	jg4X	6.861064892372577
McUH	jg4X	-0.0018196322678437947
vBxA	jg4X	0.49388180069413884
ikBP	jg4X	-2.566901848143315
MGdy	jg4X	0.3473154136649212
HPbz	jg4X	0.5118741292748715
Euun	jg4X	4.710697532160167
RGyC	jg4X	-1.0343498837883554
tjTq	jg4X	-0.8763020541765981
suFQ	jg4X	1.675929649041684
NH5j	jg4X	-1.8123758933868843
1SrW	jg4X	-0.008975480726533895
vHIu	jg4X	-1.838121244441165
SpQv	jg4X	-3.7338139854670693
9C86	jg4X	NA
cIkA	jg4X	1.7266918399092939
y1Ct	jg4X	1.2362328179740874
5URg	jg4X	-8.856530119374515
02fD	jg4X	-1.538577795223511
roA4	jg4X	-3.886816266785657
bUhm	jg4X	0.13030431573194035
Kb5V	jg4X	-2.6673181282627674
UcgU	jg4X	0.9209105785085476
1eIZ	jg4X	-0.44186681132599553
ho5m	jg4X	2.2422941871661317
pTbc	jg4X	1.8718160045726178
003j	jg4X	3.5729479246862694
zeOI	jg4X	-0.5587589554642782
WG3x	jg4X	-0.07700592766655427
9WGi	jg4X	-1.0351662590985258
cmF8	jg4X	-3.2499026674480347
rqri	jg4X	1.0869155848024914
TNT4	jg4X	-2.4617017945911113
Tofr	jg4X	-3.3870466744272925
5arJ	jg4X	-4.166926703638339
BDTj	jg4X	-4.4489990488892435
p1My	jg4X	-3.7508644692466224
SmcG	jg4X	-5.5951793073971245
jJ2J	jg4X	-4.190714246712921
PRY4	jg4X	0.6746846773134053
KMTI	jg4X	-2.519876231477846
MBhj	jg4X	-1.7870726593905384
6J6k	jg4X	1.0496018072136364
dwaa	jg4X	6.987179371921676
KWQg	jg4X	-0.6372139178606545
TD4b	jg4X	-0.7411695644667758
PgSt	jg4X	3.8221691855432143
vqIu	jg4X	-1.960052637716406
ng3t	jg4X	-1.953303980867409
h99C	jg4X	0.5758491045496166
rrYb	jg4X	5.975779044561491
aGmd	jg4X	0.43175127514777795
bgF6	jg4X	-0.46880450253985795
f0Pt	jg4X	0.6523115236328282
wjQm	jJeR	-1.1919548137010667
rmzQ	jJeR	1.3040539798203106
x8rj	jJeR	-2.5355261275686196
JgMH	jJeR	0.2676334462209401
5iRk	jJeR	-0.3444925360907938
PExd	jJeR	-0.9936047876061118
j7Vg	jJeR	-0.3294049457139405
q4gE	jJeR	-2.014133101910947
McUH	jJeR	-0.9087946628064038
vBxA	jJeR	-0.3922031177118761
ikBP	jJeR	-2.8382540057936656
MGdy	jJeR	0.24303202527508977
HPbz	jJeR	0.2902911107050469
Euun	jJeR	7.493067344880234
RGyC	jJeR	3.4801673128526116
tjTq	jJeR	-5.0585389858694745
suFQ	jJeR	-2.1126366110011863
NH5j	jJeR	4.048066330127188
1SrW	jJeR	1.0459616459997763
vHIu	jJeR	2.0006894620340145
SpQv	jJeR	-2.5841041750424414
9C86	jJeR	0.04767163061101224
cIkA	jJeR	-2.898326293648121
y1Ct	jJeR	1.1778098649795445
5URg	jJeR	-1.984889493090252
02fD	jJeR	-5.046350167614686
roA4	jJeR	0.8891463310007834
bUhm	jJeR	0.576487100358833
Kb5V	jJeR	-3.402268150189185
UcgU	jJeR	0.9607169596887307
1eIZ	jJeR	0.09501910352541823
ho5m	jJeR	-0.2921546650941436
pTbc	jJeR	1.6634202345382014
003j	jJeR	2.0062854551387157
zeOI	jJeR	-2.844338011933434
WG3x	jJeR	-2.1857511558641907
9WGi	jJeR	-1.1005767818751653
cmF8	jJeR	-2.8805604236275086
rqri	jJeR	5.201330335504188
TNT4	jJeR	-5.686872178636202
Tofr	jJeR	-1.5651536184078874
5arJ	jJeR	-5.360681477965286
BDTj	jJeR	-2.6874903169243076
p1My	jJeR	-3.4730362465222218
SmcG	jJeR	-3.652661536771616
jJ2J	jJeR	-3.093539573229063
PRY4	jJeR	7.460707515998849
KMTI	jJeR	1.2359133187570401
MBhj	jJeR	1.2708765702468496
6J6k	jJeR	0.8407056923760908
dwaa	jJeR	0.9119554471327432
KWQg	jJeR	-1.6365794681111927
TD4b	jJeR	-0.2627263816157407
PgSt	jJeR	-1.3797283097671544
vqIu	jJeR	6.2056478861510405
ng3t	jJeR	-1.902064750828924
h99C	jJeR	0.19197173559086003
rrYb	jJeR	0.0017327569753853099
aGmd	jJeR	-0.8016954801242464
bgF6	jJeR	-1.267686148474782
f0Pt	jJeR	-4.286857070078412
wjQm	jSoy	-1.8548280484461086
rmzQ	jSoy	-0.9995567406256208
x8rj	jSoy	-1.518443511483401
